Date,SPX.open,SPX.high,SPX.low,SPX.close,SPX.volume,SPX.total_ret_index_gross_dvd,SPX.total_ret_index_net_dvd
2013-12-23,1822.92,1829.75,1822.92,1827.99,439203200.0,7076.3403,4665.9053
2013-12-24,1828.02,1833.32,1828.02,1833.32,187691760.0,7097.3984,4679.79
2013-12-26,1834.96,1842.84,1834.96,1842.02,298737280.0,7131.098,4702.0107
2013-12-27,1842.97,1844.89,1839.81,1841.4,274879140.0,7130.016,4701.2974
2013-12-30,1841.47,1842.47,1838.77,1841.07,308193100.0,7129.265,4700.802
2013-12-31,1842.61,1849.44,1842.41,1848.36,399844770.0,7157.9526,4719.718
2014-01-02,1845.86,1845.86,1827.74,1831.98,463338430.0,7095.5337,4678.561
2014-01-03,1833.21,1838.24,1829.13,1831.37,399831230.0,7093.3975,4677.1523
2014-01-06,1832.31,1837.16,1823.73,1826.77,500749380.0,7075.6924,4665.478
2014-01-07,1828.71,1840.1,1828.71,1837.88,508596670.0,7118.797,4693.9
2014-01-08,1837.9,1840.02,1831.4,1837.49,589383200.0,7119.39,4694.291
2014-01-09,1839.0,1843.23,1830.38,1838.13,529520700.0,7121.8696,4695.926
2014-01-10,1840.06,1843.15,1832.43,1842.37,491739070.0,7138.298,4706.758
2014-01-13,1841.26,1843.45,1815.52,1819.2,585806700.0,7049.3037,4648.078
2014-01-14,1821.36,1839.26,1821.36,1838.88,521314080.0,7125.5986,4698.385
2014-01-15,1840.52,1850.84,1840.52,1848.38,563999700.0,7162.609,4722.788
2014-01-16,1847.99,1847.99,1840.3,1845.89,486069660.0,7153.133,4716.5396
2014-01-17,1844.23,1846.04,1835.23,1838.7,819605100.0,7125.3984,4698.2524
2014-01-21,1841.05,1849.31,1832.38,1843.8,610444540.0,7145.304,4711.378
2014-01-22,1844.71,1846.87,1840.88,1844.86,512338800.0,7150.3057,4714.676
2014-01-23,1842.29,1842.29,1820.06,1828.46,593087100.0,7086.798,4672.801
2014-01-24,1826.96,1826.96,1790.29,1790.29,730151040.0,6938.9214,4575.296
2014-01-27,1791.03,1795.98,1772.88,1781.56,653126500.0,6905.3203,4553.14
2014-01-28,1783.0,1793.87,1779.49,1792.5,526147620.0,6947.742,4581.112
2014-01-29,1790.15,1790.15,1770.45,1774.2,655960600.0,6877.525,4534.813
2014-01-30,1777.17,1798.77,1777.17,1794.19,571051000.0,6955.421,4586.175
2014-01-31,1790.88,1793.88,1772.26,1782.59,776329660.0,6910.4717,4556.537
2014-02-03,1782.68,1784.83,1739.66,1741.89,759497600.0,6752.6924,4452.5024
2014-02-04,1743.82,1758.73,1743.82,1755.2,635294340.0,6804.6255,4486.7456
2014-02-05,1753.38,1755.79,1737.92,1751.64,590110900.0,6792.8853,4479.0044
2014-02-06,1752.99,1774.06,1752.99,1773.43,571755650.0,6880.8237,4536.9883
2014-02-07,1776.01,1798.03,1776.01,1797.02,600247740.0,6972.3516,4597.339
2014-02-10,1796.2,1799.94,1791.83,1799.84,498168800.0,6983.4434,4604.6523
2014-02-11,1800.45,1823.54,1800.41,1819.75,546459700.0,7061.068,4655.835
2014-02-12,1820.12,1826.55,1815.97,1819.26,496327680.0,7062.593,4656.841
2014-02-13,1814.82,1830.25,1809.22,1829.83,542928600.0,7104.3813,4684.3945
2014-02-14,1828.46,1841.65,1825.59,1838.63,495117500.0,7139.107,4707.2915
2014-02-18,1839.03,1842.87,1835.01,1840.76,546618500.0,7148.5327,4713.507
2014-02-19,1838.9,1847.5,1826.99,1828.75,530650340.0,7102.2446,4682.986
2014-02-20,1829.24,1842.79,1824.58,1839.78,520620960.0,7146.334,4712.0566
2014-02-21,1841.07,1846.13,1835.6,1836.25,681513700.0,7133.6143,4703.67
2014-02-24,1836.78,1858.71,1836.78,1847.61,705543700.0,7177.783,4732.7935
2014-02-25,1847.66,1852.91,1840.19,1845.12,505512800.0,7168.284,4726.5303
2014-02-26,1845.79,1852.65,1840.66,1845.16,505238600.0,7169.821,4727.5435
2014-02-27,1844.9,1854.53,1841.13,1854.29,517164930.0,7206.3154,4751.607
2014-02-28,1855.12,1867.92,1847.67,1859.45,728624450.0,7226.458,4764.8877
2014-03-03,1857.68,1857.68,1834.44,1845.73,508998560.0,7173.4946,4729.966
2014-03-04,1849.23,1876.23,1849.23,1873.91,555989250.0,7283.1396,4802.262
2014-03-05,1874.05,1876.53,1871.11,1873.81,490908640.0,7284.142,4802.923
2014-03-06,1874.18,1881.94,1874.18,1877.03,506237540.0,7297.9634,4812.036
2014-03-07,1878.52,1883.57,1870.56,1878.04,507130780.0,7302.4443,4814.9907
2014-03-10,1877.86,1877.87,1867.04,1877.17,439330720.0,7299.503,4813.0513
2014-03-11,1878.26,1882.35,1863.88,1867.63,452021730.0,7262.732,4788.8057
2014-03-12,1866.15,1868.38,1854.38,1868.2,459683700.0,7266.835,4791.511
2014-03-13,1869.06,1874.4,1841.86,1846.34,528187870.0,7182.6836,4736.0244
2014-03-14,1845.07,1852.44,1839.57,1841.13,513409540.0,7162.6035,4722.784
2014-03-17,1842.81,1862.3,1842.81,1858.83,474079200.0,7231.4907,4768.206
2014-03-18,1858.92,1873.76,1858.92,1872.25,420516600.0,7283.889,4802.7563
2014-03-19,1872.25,1874.14,1850.35,1860.77,512768830.0,7239.2266,4773.307
2014-03-20,1860.09,1873.49,1854.63,1872.01,481715360.0,7283.0728,4802.218
2014-03-21,1874.53,1883.97,1863.46,1866.52,1556334300.0,7261.734,4788.148
2014-03-24,1867.67,1873.34,1849.69,1857.44,609139000.0,7226.408,4764.855
2014-03-25,1859.48,1871.87,1855.96,1865.62,514678880.0,7258.962,4786.32
2014-03-26,1867.09,1875.92,1852.56,1852.56,572994900.0,7208.368,4752.96
2014-03-27,1852.11,1855.55,1842.11,1849.04,598292900.0,7195.9155,4744.749
2014-03-28,1850.07,1866.63,1850.07,1857.62,466573950.0,7229.591,4766.9536
2014-03-31,1859.16,1875.18,1859.16,1872.34,588338500.0,7287.218,4804.9507
2014-04-01,1873.96,1885.84,1873.96,1885.52,528822100.0,7338.9893,4839.0874
2014-04-02,1886.61,1893.17,1883.79,1890.9,475492400.0,7361.2163,4853.743
2014-04-03,1891.43,1893.8,1882.65,1888.77,499901000.0,7353.0083,4848.331
2014-04-04,1890.25,1897.28,1863.26,1865.09,668879940.0,7261.0483,4787.6953
2014-04-07,1863.92,1864.04,1841.48,1845.04,691982300.0,7183.065,4736.276
2014-04-08,1845.48,1854.95,1837.49,1851.96,577725700.0,7212.366,4755.596
2014-04-09,1852.64,1872.43,1852.38,1872.18,543696450.0,7291.733,4807.9277
2014-04-10,1872.28,1872.53,1830.87,1833.08,660580200.0,7139.466,4707.5283
2014-04-11,1830.65,1835.07,1814.36,1815.69,681861300.0,7072.463,4663.3486
2014-04-14,1818.18,1834.19,1815.8,1830.61,544581500.0,7130.609,4701.688
2014-04-15,1831.45,1844.02,1816.29,1842.98,630045630.0,7178.801,4733.4644
2014-04-16,1846.01,1862.31,1846.01,1862.31,583572700.0,7254.274,4783.229
2014-04-17,1861.73,1869.63,1856.72,1864.85,686778750.0,7264.49,4789.9653
2014-04-21,1865.79,1871.89,1863.18,1871.89,457800060.0,7292.04,4808.131
2014-04-22,1872.57,1884.89,1872.57,1879.55,508315650.0,7321.88,4827.806
2014-04-23,1879.32,1879.75,1873.91,1875.39,496694820.0,7306.6084,4817.7363
2014-04-24,1881.97,1884.06,1870.24,1878.61,536761200.0,7319.3247,4826.121
2014-04-25,1877.72,1877.72,1859.7,1863.4,541251200.0,7260.0645,4787.047
2014-04-28,1865.0,1877.01,1850.61,1869.43,666878400.0,7284.0312,4802.8496
2014-04-29,1870.78,1880.6,1870.78,1878.33,512177300.0,7318.8267,4825.7925
